RowId,TypKarty,TxnKod,TxnData,TxnCzas,DataPrzetw,CTLS,PIN,CB,ProductID,MC_Card_Program,MC_GCMS_Program,MC_Product_Class,PEM,MOTO,TypeClass,TypePayment,Region,Country,anon_MID,anon_POS_ID,anon_NrKarty,anon_AuthKod,anon_Kwota,anon_Interchange,anon_MSC,anon_FlatFee,anon_CashAmount,PartnerId,Status,ModifiedDate,CreatedDate,MCC,LocCity,LocZipCode,CorCity,CorZipCode,CASHBACK_A,DCCMarkup,DCCRebate,anon_Eid,anon_ContractEid,anon_Name,MCC_Code,MCC_VISA_report_name,Code,ZipCode,Lat,Lon,ZipCodeLoc
22645,V,2012,20180801,162230,20180801,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,ef97c18946f48e3eda289f5d8d25315c,30a53906b9e4ef93e2fd8d74c06c0e8c,bf60dc1b78338ed8ae3b9902a44a985b,LJTYFR,2.24,-0.01,1.00,0.00,0.00,1,1,2018-03-30,2017-09-25,5331,Warszawa (Włochy),02135,Sulejówek,05071,2,350,1.000,ef97c18946f48e3eda289f5d8d25315c,d8908c9e7fdf9bf54fef449bc48c584a,3a25ffe623c5d266f2d3a7f811d854b5,5331,General Retail & High Street,10,02-135,52.1881022720567,20.9854971859672,02135
22646,V,2012,20180801,150456,20180801,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,ef97c18946f48e3eda289f5d8d25315c,30a53906b9e4ef93e2fd8d74c06c0e8c,bf60dc1b78338ed8ae3b9902a44a985b,OGEPEH,4.00,-0.01,1.00,0.00,0.00,1,1,2018-03-30,2017-09-25,5331,Warszawa (Włochy),02135,Sulejówek,05071,2,350,1.000,ef97c18946f48e3eda289f5d8d25315c,d8908c9e7fdf9bf54fef449bc48c584a,3a25ffe623c5d266f2d3a7f811d854b5,5331,General Retail & High Street,10,02-135,52.1881022720567,20.9854971859672,02135
23365,V,2012,20180801,161450,20180801,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,8fd923d37ef9f0539bd6ba8554d4b21e,e30c81064fd4f6854a45fde028d2ddd0,cd7a6fa21144329efc79b2d2509e7321,YTTBCV,14.40,-0.03,1.00,0.00,0.00,1,2,2016-03-23,2015-06-11,5812,Warszawa (Rembertów),04470,Warszawa (Rembertów),04470,0,350,1.000,8fd923d37ef9f0539bd6ba8554d4b21e,129e359f9d1a36282203d402da576481,ef718a29b35a3dbc6a476c5aa467ec97,5812,Restaurants,20,04-470,52.2543852703118,21.1543272587083,04470
20308,V,2012,20180801,175852,20180801,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,aea47e3f75df0874dc8aac96a5a6cc92,85870aeac2037a14393f4193a2bb8e0e,8d17094a15684c0b33def26297706c9d,WVIQCQ,3.12,-0.01,1.00,0.00,0.00,1,2,2017-04-20,2017-04-20,5462,Warszawa (Ursynów),02793,Warszawa (Ursynów),02786,2,350,1.000,aea47e3f75df0874dc8aac96a5a6cc92,f2a2a7b4e7355af8fbdb2e7746955f6f,5c39a8d1e0f242711c1a47cd47d38fba,5462,Food & Drink,9,02-793,52.1367098867042,21.0586979661274,02793
20707,V,2012,20180801,184508,20180801,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,15570a064995756079d049585a4e9cad,62310237e19876ca6337536e3ce76444,41428cf81663d38b642c694e1431957a,BNNFVU,80.00,-0.16,1.00,0.00,0.00,1,2,2018-06-15,2014-12-01,8043,Warszawa (Praga-Południe),04133,Warszawa (Bielany),01771,0,350,1.000,15570a064995756079d049585a4e9cad,a73ac6f65bdc634a8f53cbf1021bc821,54016c811432e41c174efb2fb64a4ab9,8043,Health,11,04-133,52.2377805865254,21.1013247463576,04133
31216,V,2012,20180801,103426,20180801,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,dea81885cdae19860df9a84c2a28673a,b0f20616d7bb95b4771f260ba3457f41,698201d9d7d33ade9d15ad169557a703,YCXQCA,30.52,-0.06,1.00,0.00,0.00,12,2,2016-03-23,2016-01-26,5331,Warszawa (Bielany),01906,WARSZAWA,01911,0,350,1.000,dea81885cdae19860df9a84c2a28673a,2cbf065daeacd9f85f0f3159fb63f7a2,f146ca865e9b2f11bf1d8510ecfee3ec,5331,General Retail & High Street,10,01-906,52.2847747,20.9357681,01906
21715,V,2012,20180801,075831,20180801,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,1f28fc1a4d879ce3ad9fa4f37411caeb,f2e43132092a9b642ac9a22192eec8a6,444682df3f64ab395822afc86a1c21a9,LXKGPU,33.60,-0.06,1.00,0.00,0.00,1,1,2018-05-17,2018-05-14,5462,Warszawa (Śródmieście),00545,Warszawa (Śródmieście),00545,0,350,1.000,1f28fc1a4d879ce3ad9fa4f37411caeb,9bdf9c6652acb09d57e85651b2e005e3,6bfb4fdfd0d95b0a6f0484af67e2bfcc,5462,Food & Drink,9,00-545,52.2248776997045,21.0153413670533,00545
21963,V,2012,20180801,170652,20180801,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,6ed8d2abee2ef6430b83a8478332b940,575b3fe1c4de53798284a83cc32404e3,ec7a1b04193eb78a1539e0b4df9f1129,QNARHN,10.94,-0.02,1.00,0.00,0.00,1,1,2018-08-20,2011-07-28,5331,Warszawa (Ursus),02495,WARSZAWA,02495,0,350,1.000,6ed8d2abee2ef6430b83a8478332b940,4e5b05bcf8c9057325cc13bd90acdf2f,9c239ced9b512b230ec674bf19e0cd01,5331,General Retail & High Street,10,02-495,52.1912976497454,20.8848375290252,02495
22168,V,2012,20180801,120405,20180801,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,c0c39981592d6a3dd6807680485f0ef3,284ab1326cdfe9a2cfb0029d8ff51087,7a4db2975a991bcfcb5c0e9ac1a5de8a,VZDMVL,16.80,-0.03,1.00,0.00,0.00,2,2,2016-03-22,2013-04-10,5812,Warszawa (Śródmieście),00203,WARSZAWA,00203,0,350,1.000,c0c39981592d6a3dd6807680485f0ef3,18115c6aef791b45c10650be563b4101,880d540a311d43ecae6cd8171217d8e2,5812,Restaurants,20,00-203,52.2527380257975,21.0003015511383,00203
22280,V,2012,20180801,180635,20180801,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,62acad2d3de41e336958af14e935d90b,086c0ec85e0cdcabf91ad1a5bd25b9e8,2161d48e9899949ee8df4c113c9fab4c,CGUJKD,2.00,-0.01,1.00,0.00,0.00,1,2,2018-03-06,2018-03-06,7997,Warszawa (Wola),01207,Warszawa (Wola),01207,0,350,1.000,62acad2d3de41e336958af14e935d90b,178bb0362a83503e64c2d50dcca4f73b,97fb77f68c947c3c9255c57558356dbe,7997,Entertainment,7,01-207,52.2301950289105,20.9781123033314,01207
22327,V,2012,20180801,162303,20180801,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,a761f589b0a9df8fdaa2a9bfa70066c1,b934d5ce1808309e18a2e09276e5faaa,1d019153bf87fbf8031f0871a6e9480d,AAFYZD,3.50,-0.01,1.00,0.00,0.00,1,2,2018-03-19,2016-08-02,5462,Warszawa (Wola),00896,Mińsk Mazowiecki,05300,0,350,1.000,a761f589b0a9df8fdaa2a9bfa70066c1,a757c3ec59f0e4b0d9c191be53498f05,b85489ef41a253c80287ba6ee34a00a9,5462,Food & Drink,9,00-896,52.2404066776353,20.9922502991876,00896
23946,V,2012,20180801,090220,20180801,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,1f28fc1a4d879ce3ad9fa4f37411caeb,f2e43132092a9b642ac9a22192eec8a6,328e3c45a6c638b510c357fc5790c00b,NLPFUF,4.32,-0.01,1.00,0.00,0.00,1,1,2018-05-17,2018-05-14,5462,Warszawa (Śródmieście),00545,Warszawa (Śródmieście),00545,0,350,1.000,1f28fc1a4d879ce3ad9fa4f37411caeb,9bdf9c6652acb09d57e85651b2e005e3,6bfb4fdfd0d95b0a6f0484af67e2bfcc,5462,Food & Drink,9,00-545,52.2248776997045,21.0153413670533,00545
24178,V,2012,20180801,154055,20180801,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,edfd7d8ba3464959b9a92752b0411990,7f1d035a48be2ad708d9e4cacc92d0f6,21972f6b5e2a9fe6c063f6792a2a14b0,DKUGMU,44.88,-0.09,1.00,0.00,0.00,1,1,2018-01-24,2012-04-30,5211,Warszawa (Bemowo),01303,WARSZAWA,01303,0,350,2.000,edfd7d8ba3464959b9a92752b0411990,553c979264a0169bf149baa540ee6979,2ffb98b1caea1fa83b1903e1cce9af7e,5211,Building Materials & Services,3,01-303,52.2156380793561,20.8871570941423,01303
24391,V,2012,20180801,193818,20180801,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,80f9a3e726302a089f572a5be01abac5,39e2145f956c56bf602e900771298608,963ab336f68fd67581b721b3807d46dc,QBYSFK,16.00,-0.03,1.00,0.00,0.00,1,2,2016-03-31,2016-03-02,5812,Warszawa (Śródmieście),00267,Warszawa (Śródmieście),00267,0,350,1.000,80f9a3e726302a089f572a5be01abac5,e0967d39b2ab3d24f04185b72c24a97d,f23fd20e3a4f76d9c18b9100c7a22247,5812,Restaurants,20,00-267,52.2478772103422,21.01330083277,00267
3632,V,2012,20180801,133745,20180801,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,dd4f637d3d4669845a10f714ca3bba15,5a3c05711e49308dfe27086aab17c8e6,0b6d50f9f5f4d0901a7dc7e959713d19,GFRIWF,10.88,-0.02,1.00,0.00,0.00,1,1,2018-01-24,2012-04-30,5211,Warszawa (Bemowo),01303,WARSZAWA,01303,0,350,2.000,dd4f637d3d4669845a10f714ca3bba15,553c979264a0169bf149baa540ee6979,32527527e39b1addf689ac5b65711872,5211,Building Materials & Services,3,01-303,52.2156380793561,20.8871570941423,01303
25576,V,2012,20180801,124126,20180801,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,06b2a7d4f6bb026ec5c3d7fec811a148,3e9bdddf7cd4d861d9ace562ab22aeae,1978f5803cd7550af8818f4dbb120c76,GRNKCN,8.00,-0.02,1.00,0.00,0.00,1,1,2017-04-19,2017-04-12,7999,Warszawa (Ursynów),02973,Warszawa (Ursynów),02973,0,350,1.000,06b2a7d4f6bb026ec5c3d7fec811a148,9b2a0475036b902ec4041b25370a34b5,c2b4f901055f8c416ab498233fdd3823,7999,Entertainment,7,02-973,52.1119948493159,21.0888061805089,02973
25648,V,2012,20180801,140126,20180801,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,c0c39981592d6a3dd6807680485f0ef3,284ab1326cdfe9a2cfb0029d8ff51087,563e57ab2906178934b8075db6cccda3,PRLCRA,16.80,-0.03,1.00,0.00,0.00,2,2,2016-03-22,2013-04-10,5812,Warszawa (Śródmieście),00203,WARSZAWA,00203,0,350,1.000,c0c39981592d6a3dd6807680485f0ef3,18115c6aef791b45c10650be563b4101,880d540a311d43ecae6cd8171217d8e2,5812,Restaurants,20,00-203,52.2527380257975,21.0003015511383,00203
26020,V,2012,20180801,185854,20180801,0,1,0,F,NULL,NULL,NULL,05,NULL,I,D,P,PL,8f2743498769f000d4e1b75bdebc7f84,d1d4599d5cf85423171746d39958f1ac,bf6cc8bdd0fdabec739b7b3bb09ad5c8,JDNMGN,502.40,-1.01,1.00,0.00,0.00,1,1,2016-03-22,2011-07-28,8299,Warszawa (Śródmieście),00576,WARSZAWA,00576,0,350,1.000,8f2743498769f000d4e1b75bdebc7f84,df526226596b1412b80e2c9262af14db,648a76b4dbaf32181c955ed0899d2964,8299,Training & Education,24,00-576,52.2183013979852,21.0191670614808,00576
26051,V,2012,20180801,175245,20180801,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,6ed8d2abee2ef6430b83a8478332b940,575b3fe1c4de53798284a83cc32404e3,ee54dfb087bc80d6c3b292d1678f764f,WKVZBE,16.77,-0.03,1.00,0.00,0.00,1,1,2018-08-20,2011-07-28,5331,Warszawa (Ursus),02495,WARSZAWA,02495,0,350,1.000,6ed8d2abee2ef6430b83a8478332b940,4e5b05bcf8c9057325cc13bd90acdf2f,9c239ced9b512b230ec674bf19e0cd01,5331,General Retail & High Street,10,02-495,52.1912976497454,20.8848375290252,02495
26349,V,2012,20180801,203244,20180801,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,62acad2d3de41e336958af14e935d90b,086c0ec85e0cdcabf91ad1a5bd25b9e8,9cceaed76a1dfcdeef637b6a4c47a69c,EJILPK,3.24,-0.01,1.00,0.00,0.00,1,2,2018-03-06,2018-03-06,7997,Warszawa (Wola),01207,Warszawa (Wola),01207,0,350,1.000,62acad2d3de41e336958af14e935d90b,178bb0362a83503e64c2d50dcca4f73b,97fb77f68c947c3c9255c57558356dbe,7997,Entertainment,7,01-207,52.2301950289105,20.9781123033314,01207
26680,V,2012,20180801,091841,20180801,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,aea47e3f75df0874dc8aac96a5a6cc92,85870aeac2037a14393f4193a2bb8e0e,ab1435ba912f1ba85d9358dc39838c75,KELPAN,3.85,-0.01,1.00,0.00,0.00,1,2,2017-04-20,2017-04-20,5462,Warszawa (Ursynów),02793,Warszawa (Ursynów),02786,2,350,1.000,aea47e3f75df0874dc8aac96a5a6cc92,f2a2a7b4e7355af8fbdb2e7746955f6f,5c39a8d1e0f242711c1a47cd47d38fba,5462,Food & Drink,9,02-793,52.1367098867042,21.0586979661274,02793
18433,V,2012,20180801,133353,20180801,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,789430ab22fed4e6d4b938d774a9c5ef,3e462ee1e02a28655d527579392a1d75,befb604011b10a5af2b8ce32bd650939,YOHEDG,40.00,-0.08,1.00,0.00,0.00,7,2,2018-08-10,2011-08-08,4121,Warszawa (Włochy),02486,WARSZAWA,02486,0,350,1.000,789430ab22fed4e6d4b938d774a9c5ef,0b2770327ae1c4fa650f8387b34c7148,4126b43ae04186e7645967c888c230a3,4121,Travel,25,02-486,52.1974440344383,20.9290705456439,02486
18740,V,2012,20180801,071539,20180801,0,1,0,F,NULL,NULL,NULL,05,NULL,I,D,P,PL,789430ab22fed4e6d4b938d774a9c5ef,0052c2d1338b0958ddc82ca0aa6e9d9a,63e1a7dbf8f4c324160581e1015121ea,JPWZLS,29.44,-0.06,1.00,0.00,0.00,7,2,2018-08-10,2011-08-08,4121,Warszawa (Włochy),02486,WARSZAWA,02486,0,350,1.000,789430ab22fed4e6d4b938d774a9c5ef,0b2770327ae1c4fa650f8387b34c7148,4126b43ae04186e7645967c888c230a3,4121,Travel,25,02-486,52.1974440344383,20.9290705456439,02486
36612,V,2012,20180801,122729,20180801,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,8ec46905e1afebb0c10fc9f86c213809,61db5691958534fc12aa87530766b64c,8a40c0383d34b698e08540a3cc47a0c4,ESMRZA,46.86,-0.10,1.00,0.00,0.00,1,1,2018-10-01,2015-12-14,5977,Warszawa (Wola),01460,Warszawa (Wola),01460,0,350,1.000,8ec46905e1afebb0c10fc9f86c213809,60f3d815b45e3a915df7257b7cc36d74,64c6a81a55eea9626f1983f8716d28b2,5977,General Retail & High Street,10,01-460,52.2409894222006,20.9172126101842,01460
36957,V,2112,20180801,173644,20180801,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,8ec46905e1afebb0c10fc9f86c213809,262b23a0a87e50f2f995bce234804d85,5bcde7c39d345d021b4be76d0d1959d6,DGBUBJ,-36.44,0.07,1.00,0.00,0.00,1,1,2018-10-01,2015-12-14,5977,Warszawa (Wola),01460,Warszawa (Wola),01460,0,350,1.000,8ec46905e1afebb0c10fc9f86c213809,60f3d815b45e3a915df7257b7cc36d74,64c6a81a55eea9626f1983f8716d28b2,5977,General Retail & High Street,10,01-460,52.2409894222006,20.9172126101842,01460
37466,V,2012,20180801,174221,20180801,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,8ec46905e1afebb0c10fc9f86c213809,61db5691958534fc12aa87530766b64c,8d6bea21ff4e8bc4355519660debdc43,CSBKYX,10.03,-0.02,1.00,0.00,0.00,1,1,2018-10-01,2015-12-14,5977,Warszawa (Wola),01460,Warszawa (Wola),01460,0,350,1.000,8ec46905e1afebb0c10fc9f86c213809,60f3d815b45e3a915df7257b7cc36d74,64c6a81a55eea9626f1983f8716d28b2,5977,General Retail & High Street,10,01-460,52.2409894222006,20.9172126101842,01460
38186,V,2012,20180801,134452,20180801,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,6ba079d45480c613aca729f20dcf6ead,89bcc012a7ed9317f7ba14db5ce5a82e,ba90a63664dd9aeeabaca1f2c5517c95,HETGYX,2.43,-0.01,1.00,0.00,0.00,1,2,2017-10-17,2017-10-17,5813,Warszawa (Praga-Północ),03739,Wołomin,05200,2,350,1.000,6ba079d45480c613aca729f20dcf6ead,767fa4bccac13bc268d35e64e3844e6c,264d3e3103d234e7ac3caa6de480a9c5,5813,Restaurants,20,03-739,52.2519804640326,21.0422463957807,03739
26690,V,2012,20180801,133339,20180801,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,8ec46905e1afebb0c10fc9f86c213809,262b23a0a87e50f2f995bce234804d85,b14877af7680ad220ebd7edc5a8954e9,YSGBZF,12.13,-0.02,1.00,0.00,0.00,1,1,2018-10-01,2015-12-14,5977,Warszawa (Wola),01460,Warszawa (Wola),01460,0,350,1.000,8ec46905e1afebb0c10fc9f86c213809,60f3d815b45e3a915df7257b7cc36d74,64c6a81a55eea9626f1983f8716d28b2,5977,General Retail & High Street,10,01-460,52.2409894222006,20.9172126101842,01460
27720,V,2012,20180801,134302,20180801,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,2547e253605cb6d2cd814b02d4d39632,709cfc49c64a03ee945f2c6921b17de2,b1a32307f70da4898e85a12db3122d55,EFYCTX,15.80,-0.03,1.00,0.00,0.00,1,2,2018-10-23,2017-07-04,5813,Warszawa (Wola),00872,Warszawa (Ursus),02495,0,350,1.000,2547e253605cb6d2cd814b02d4d39632,8f776a051961bbd13c48c78381c6b5df,f995b505e5a10736f34914a474b27459,5813,Restaurants,20,00-872,52.2364137196837,20.9845871246993,00872
28036,V,2012,20180801,191408,20180801,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,8321cc9915c972d94430d6e46316d1f6,7e1214e52a3779f7378d156da2de9bd4,bd49d75b1bb18f5390124a9137493f6c,ZEAQAQ,33.42,-0.06,1.00,0.00,0.00,1,1,2018-10-01,2014-10-21,5977,Warszawa (Śródmieście),00124,Warszawa (Śródmieście),00124,0,350,1.000,8321cc9915c972d94430d6e46316d1f6,60f3d815b45e3a915df7257b7cc36d74,1219e5cbc5489196421598ec028c5110,5977,General Retail & High Street,10,00-124,52.2327500764913,21.0004346101343,00124
28093,V,2012,20180801,090508,20180801,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,8321cc9915c972d94430d6e46316d1f6,73e8c0286de947226ddb2d573669b0f2,d8063715f2c30d12b91a9dfb2b72edac,BWXSGC,37.72,-0.07,1.00,0.00,0.00,1,1,2018-10-01,2014-10-21,5977,Warszawa (Śródmieście),00124,Warszawa (Śródmieście),00124,0,350,1.000,8321cc9915c972d94430d6e46316d1f6,60f3d815b45e3a915df7257b7cc36d74,1219e5cbc5489196421598ec028c5110,5977,General Retail & High Street,10,00-124,52.2327500764913,21.0004346101343,00124
28237,V,2012,20180801,124201,20180801,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,55877ce12fef02962a9195cd0fae24d2,58b119973b64c358aeba3a9fefddd638,631abd5e6d26c2dd2030e8ec98cdbf01,GCRIDA,184.60,-0.37,1.00,0.00,0.00,1,1,2018-06-12,2015-07-10,5977,Warszawa (Praga-Północ),03436,Warszawa (Praga-Północ),03436,0,350,1.000,55877ce12fef02962a9195cd0fae24d2,17f95b4b5d284f648919433ff434e1ad,78b1ff8c514a3ffe0b217242ca395570,5977,General Retail & High Street,10,03-436,52.2610279590362,21.0375845409644,03436
28640,V,2012,20180801,182216,20180801,0,1,0,F,NULL,NULL,NULL,05,NULL,I,D,P,PL,aefa2ec79835669d0f974de51c9eec34,18643ed9d80109ea5563208dbb200c35,b9f1d8a74882434e9951722cf1fc5954,YMMWVA,12.63,-0.02,1.00,0.00,0.00,1,1,2018-10-01,2014-10-21,5977,Warszawa (Mokotów),02566,Warszawa (Mokotów),02566,0,350,1.000,aefa2ec79835669d0f974de51c9eec34,60f3d815b45e3a915df7257b7cc36d74,df5ce4edb0370c48021c9c04ab95fbd6,5977,General Retail & High Street,10,02-566,52.2108168766609,21.0200068551435,02566
17415,V,2012,20180801,171851,20180801,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,39593cfa5b39cd870b1c48460c7b469c,ae964c18e6974cfd5fd51d2e75368270,757a2e4ddfe31c29c033ddfc31cbdb06,EJUXII,127.94,-0.26,1.00,0.00,0.00,1,1,2018-05-28,2015-06-03,5655,Warszawa (Wola),00845,Kraków (Kraków-Śródmieście),31041,0,350,1.000,39593cfa5b39cd870b1c48460c7b469c,62fa1583dd270d9439fe5d9a28b66fa4,3adff3f955d5741c78be2f8c76fa896b,5655,Clothing,5,00-845,52.2327951578062,20.9886951218931,00845
17531,V,2012,20180801,165549,20180801,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,fa2e8f6edc921868ba8a616a9f1b4f63,2f3f0829492967f24d0e2f83c72f543f,516f86fcd36789e6da153fb76a2cea1f,RRXPUG,48.43,-0.10,1.00,0.00,0.00,1,1,2018-10-01,2014-10-22,5977,Warszawa (Targówek),03287,Warszawa (Targówek),03287,0,350,1.000,fa2e8f6edc921868ba8a616a9f1b4f63,60f3d815b45e3a915df7257b7cc36d74,e89155ab2c29f02301ad52f2a2e197f0,5977,General Retail & High Street,10,03-287,52.3244823738483,21.0660179976069,03287
17792,V,2012,20180801,122540,20180801,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,643dd4757ef03cbbbd87478d5754e257,c85ac7362a24e348a0ec0eaa039a8073,5a6332c225ad7554ed920b6264c60e49,MBXACE,25.20,-0.05,1.00,0.00,0.00,1,2,2018-10-23,2017-07-04,5813,Warszawa (Włochy),02146,Warszawa (Ursus),02495,0,350,1.000,643dd4757ef03cbbbd87478d5754e257,8f776a051961bbd13c48c78381c6b5df,0cecb2cfadc3369858b6c9d4005941f5,5813,Restaurants,20,02-146,52.1837239315426,20.9640312435565,02146
17911,V,2012,20180801,160345,20180801,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,3fe4a306e1eaa5f539e74cac68b98168,a4faabdd9594a48b8f03a75eff6d3739,521932b500506ad58cbe36a78f570d6e,ZYVVDR,14.06,-0.03,1.00,0.00,0.00,1,1,2018-10-01,2017-12-07,5977,Warszawa (Ochota),02222,Warszawa (Ochota),02222,0,350,1.000,3fe4a306e1eaa5f539e74cac68b98168,60f3d815b45e3a915df7257b7cc36d74,0c4e3b55e2b726e2f0e08328ad4ae0a3,5977,General Retail & High Street,10,02-222,52.2053462779257,20.9436310143964,02222
18049,V,2012,20180801,201731,20180801,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,369dec80e58251593783eccde1eefefd,5b2705fe803659f950516b6b8581d449,2bdff1d07d0acce39c9448f8ddb02ec1,CBIKCW,9.43,-0.02,1.00,0.00,0.00,1,1,2018-10-01,2014-10-21,5977,Warszawa (Wola),00832,Warszawa (Wola),00832,0,350,1.000,369dec80e58251593783eccde1eefefd,60f3d815b45e3a915df7257b7cc36d74,b84a602880bc33a35bc2a5dc4a1f19bd,5977,General Retail & High Street,10,00-832,52.2305738031874,20.9939028155176,00832
13583,V,2012,20180801,123047,20180801,0,1,0,F,NULL,NULL,NULL,05,NULL,I,D,P,PL,21421483dca238a3816b4c0f818a4547,44550eca28ac200b8d88ce6d8a99b940,056ede26871326c2ee2296133a163bd8,KBMYKO,68.80,-0.14,1.00,0.00,0.00,2,2,2018-01-24,2015-04-23,4121,Warszawa (Białołęka),03244,Warszawa (Białołęka),03226,0,350,1.000,21421483dca238a3816b4c0f818a4547,2a90aa7e8bf60d0b04e1c019f0c9c400,5f2cbceade4b694a8823fe718cb84ace,4121,Travel,25,03-244,52.2978135437718,21.0197769978475,03244
14037,V,2012,20180801,152828,20180801,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,3adcad8ca277cc971a9dc37f17122545,5fe4c778528da973e3e3c70af45688e4,14e52f514e69914c219a21144c662665,IGSICD,54.76,-0.11,1.00,0.00,0.00,1,1,2018-10-01,2018-01-23,5977,Warszawa (Bemowo),01493,Warszawa (Bemowo),01493,0,350,1.000,3adcad8ca277cc971a9dc37f17122545,60f3d815b45e3a915df7257b7cc36d74,fb8acff632c020d7dc9d21e5f0b383d3,5977,General Retail & High Street,10,01-493,52.2530791934664,20.9173474915084,01493
31047,V,2012,20180801,100231,20180801,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,3adcad8ca277cc971a9dc37f17122545,5fe4c778528da973e3e3c70af45688e4,efdcadef3d87e5f527e6bd9b6b6cf33f,YSTWWA,10.52,-0.02,1.00,0.00,0.00,1,1,2018-10-01,2018-01-23,5977,Warszawa (Bemowo),01493,Warszawa (Bemowo),01493,0,350,1.000,3adcad8ca277cc971a9dc37f17122545,60f3d815b45e3a915df7257b7cc36d74,fb8acff632c020d7dc9d21e5f0b383d3,5977,General Retail & High Street,10,01-493,52.2530791934664,20.9173474915084,01493
22700,V,2012,20180801,175604,20180801,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,dc0f9f8ae7c682ccf535cb0add3e8e16,0ee117f826a754048de326460906938c,1a81474657adc50eb1f25504a46003e9,LITJPB,12.16,-0.02,1.00,0.00,0.00,1,1,2016-03-22,2011-07-29,5499,Warszawa (Praga-Południe),03906,WARSZAWA,02906,0,350,1.000,dc0f9f8ae7c682ccf535cb0add3e8e16,e87d6406ae8b3da3a7ca5c32e74ba4e2,6c03948b9e6de1d2d01bc322a56740a2,5499,Food & Drink,9,03-906,52.233137733199,21.0548189564233,03906
22701,V,2012,20180801,175812,20180801,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,dc0f9f8ae7c682ccf535cb0add3e8e16,6801aae12d9f3267aec3a4ee9a38c159,1a81474657adc50eb1f25504a46003e9,TDEMLA,27.12,-0.06,1.00,0.00,0.00,1,1,2016-03-22,2011-07-29,5499,Warszawa (Praga-Południe),03906,WARSZAWA,02906,0,350,1.000,dc0f9f8ae7c682ccf535cb0add3e8e16,e87d6406ae8b3da3a7ca5c32e74ba4e2,6c03948b9e6de1d2d01bc322a56740a2,5499,Food & Drink,9,03-906,52.233137733199,21.0548189564233,03906
22897,V,2012,20180801,155432,20180801,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,cf11ffc5fa1d7699459eb1f764496b26,8bef700e9bd3b1668cd3dd4aaabd4e00,194c75526c3c5f904806ad3c6421ab3c,AYLGTS,49.29,-0.10,1.00,0.00,0.00,1,1,2017-07-19,2011-10-03,5411,Warszawa (Praga-Południe),04125,KRAKÓW,30347,0,350,1.000,cf11ffc5fa1d7699459eb1f764496b26,4623053ff6f2af0f8061557e2776e60a,d2151479cdb878068423932a54c5b049,5411,Supermarket,22,04-125,52.2333722073783,21.0960463703412,04125
