PartnerId,Status,ModifiedDate,CreatedDate,Device,Application,InstalledDate,DeinstalledDate,Connectiv,DCC,ZWROT,PREAUTOR,UNIEWAZ,CASHBACK_A,CONTACTLES,CZASRT,DOWNLOAD,TPWOB,anon_Eid,anon_ParentEid,anon_Name,anon_Logo
9,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,M4230,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,0,0355,0355,0,462ab37100703e6596088e2859c9e13b,c9d9847948101737ee60bdb16777efb9,984d555820c1386c714bf24e91114d00,242be10812b73ea3b2894dba311f738d
6,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,I7910P,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,0,0050,0050,0,3ece4cd2105447166d9e8764af8b33f5,c0402e85a4faa64d16c58465337edf7e,6d08bbd4c138fd2481f2a54dfee4704b,242be10812b73ea3b2894dba311f738d
9,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX520,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,1,0215,0225,0,3c8a86f101ba6d372ef28d0e8e3ad651,79fad8f5c59bf7b154b5be2d44a1bc4a,17235df387009503d614d0222db7824a,242be10812b73ea3b2894dba311f738d
6,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,Vx510G,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,0,0612,0612,0,9a5cbcb5e427caf51b1ea3539c727792,b0eb0375bde4bb5086cb2694d961ce51,fa0e61ed01fefb609a7b9710c195158d,242be10812b73ea3b2894dba311f738d
7,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,I7910P,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,0,0013,0013,0,69c5323fddad489bc9fac1a0cdfe5d14,acf19b0b4006df1533dac7616b10054e,026d15c96d274bb3172ede0cee7dcb63,242be10812b73ea3b2894dba311f738d
5,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX520,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,1,0338,0338,0,de83b21fedd6fb1e504a178e4a5fe28a,3924b18d688b7a557044c1fdd9e378a7,4d0eed54232d798a111f8ed690ead7c1,242be10812b73ea3b2894dba311f738d
9,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX520,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,1,0621,0621,0,3207a86e5828e8ceeab8cf7fd09ff887,4e02d152b2fcd5a3db12838b969895bb,0705535123912bef21458f084c1f459f,242be10812b73ea3b2894dba311f738d
9,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX520,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,1,0125,0135,0,d1e8a5b1e2a8db21d6ebade1a5829924,de644df125347a0b8b6a7a7785d77d9d,0705535123912bef21458f084c1f459f,242be10812b73ea3b2894dba311f738d
13,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,Vx510G,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,1,0140,0140,0,3bd1bb62d8faeee2ca9b63a6e437e495,c4874ed79a8384d8f29401e6ac48bd75,19076729862d923f2764a2e9fd0d6d06,242be10812b73ea3b2894dba311f738d
1,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX675,PKOEMV,2018-11-02,2018-11-02,GPRS,Y,1,0,1,0,1,0042,0042,0,1a22d529a5db209bdef092913679733b,c77aa8d8887e618d2f4be1e78a897099,08c02a26d1bcc74fb730c82294a966fb,08c02a26d1bcc74fb730c82294a966fb
13,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,Vx510G,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,1,0015,0015,0,65b58a9c3e78bb9e5da4ea9576f104d0,9e273c6865a9e926556ad19d5068d208,facbd96ffa2ac3e0e3448daed1a5f55a,242be10812b73ea3b2894dba311f738d
13,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,Vx510G,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,1,0010,0010,0,d2f67f921ce470436a37519f7c047a15,91c6c1e499a58b6313e707c72f4320c6,f608a236edf8579196f58a2bb81c625e,242be10812b73ea3b2894dba311f738d
9,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX520,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,1,0300,0310,0,b6084d31f0d2ba0f064c44bcdd9e04e4,2a0f4a7d112df2f2a540d978b86605ec,827714eddf489f654ce580fbc88eb5b9,242be10812b73ea3b2894dba311f738d
4,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,ICT220,PKOEMV,2018-11-02,2018-11-02,TCPIP,N,1,0,1,0,1,0127,0127,0,6a8bddc420de5ec2dec995f78b9032a7,d71b2b3d0345e3e2a9e75c44955e1d89,5804b3f148e0a01894d3e5f953a47306,242be10812b73ea3b2894dba311f738d
1,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX510,PKOEMV,2018-11-02,2018-11-02,TCPIP,N,1,0,1,0,1,0436,0436,0,b82b3f2b195e7eea6be8747acb3d3d90,97ddb2d29de74bec7a136e01beea7eb1,13d030bff0fd94dd6915058a7182cadd,242be10812b73ea3b2894dba311f738d
7,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,I7910P,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,0,0334,0334,0,964fd052ae0e31341d42477e4912b010,c1d8e46570f3173a1dc396ae92cea34b,d1a38feddd9b08c0b1b261a50dc49b15,242be10812b73ea3b2894dba311f738d
13,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,Vx510G,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,1,0143,0143,0,3cd0fc27130b6415ffeabba9df65ff5d,8961b29267d08639bf224250199a4f2e,0796f787307be2562f4022882af18c2e,242be10812b73ea3b2894dba311f738d
13,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX520,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,1,2351,2351,0,bf8f6c3e2ff5a28eb391b46073b38342,6f7eeb62b38e0c25a1e1dd3f1a194fcf,0beda97e53c625b49ec5bcd8c3b181ee,242be10812b73ea3b2894dba311f738d
13,2,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX510,PKOEMV,2018-11-02,2018-11-02,TCPIP,N,1,0,1,0,1,0158,0158,0,9e3e565ebd222438542155d4e3be4071,da8ead71bcfc1b22feb12efa11a741cc,8905c0b306401ce967fcec811e9e5d3a,242be10812b73ea3b2894dba311f738d
13,2,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX520,PKOEMV,2018-11-02,2018-11-02,TCPIP,N,1,0,1,0,1,0428,0428,0,822f2ca8a4325b0d4bc40d7355439769,057a2ca12a5712ada6a4a08414174a10,8905c0b306401ce967fcec811e9e5d3a,242be10812b73ea3b2894dba311f738d
5,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,Vx510G,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,0,0010,0010,0,b8886fa9dc26df9c534d1cbdb30520ef,2ab4e275e6d4dffaa820dfacc1f02701,e2d131473ebb8c92e29c3a7ffc5f3846,242be10812b73ea3b2894dba311f738d
13,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,Vx510G,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,0,0015,0015,0,2aacee44de5bf95c242f4295b62e0de1,46fe3e07a85103de4d852d82278957c3,e1c3b6437f349a315ca3a9c49a0dd44c,242be10812b73ea3b2894dba311f738d
1,1,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX510,PKOEMV,2018-11-02,2018-11-02,TCPIP,Y,0,0,3,0,1,0021,0021,0,0ce0fcbab1d9aa7af2a48e75a4d644d1,848161ef817845eabbb17a5ab1669511,ba4c34e70eed91e222d572c3796cadce,242be10812b73ea3b2894dba311f738d
13,2,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX510,PKOEMV,2018-11-02,2018-11-02,DIALUP,N,1,0,1,0,1,0154,0154,0,c230681456dcceaf541a9c9a52987071,84fd961a0c09f78b139790f1bc4d2dcc,593d7e097038c26a46aab9ab6260df7b,242be10812b73ea3b2894dba311f738d
9,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,EFT930S,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,0,0335,0345,0,898837f2a114296f83c552849bf80d05,39fed81db30f7c7802b9c02b4a236a58,f2c0f8af05106ea069b49d6a17f16d31,242be10812b73ea3b2894dba311f738d
9,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX520,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,1,0609,0609,0,3a835aef7441bb4a7e47fcf4ecb1405f,82c4f4c7625bc670c771b2fa0b85a641,2509089894442c6184a302048b06873b,242be10812b73ea3b2894dba311f738d
9,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,M4230,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,0,0010,0020,0,83d8dca286580724bb029567f36aa237,3765fcd2a73d1d7359df2871ef3eee85,e64b49ae1067642facc24051d0d5685b,242be10812b73ea3b2894dba311f738d
13,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,Vx510G,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,1,0010,0010,0,3b2af3c8f0147365437a9f3c02ddd084,db1a3980f9718542057f7b6dacbdcbe3,40d91e94a131d798228dff986da95292,242be10812b73ea3b2894dba311f738d
9,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX520,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,1,0323,0323,0,626358cfc31fe6bd92d9ff7a536a6dd2,fa4c238c5dad93b571c169d70af53a9a,18909f905f927952d685b2001a5d2f86,242be10812b73ea3b2894dba311f738d
1,1,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,ICT220,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,1,0024,0024,0,394810e3532b29f2e8a16e5c7de93581,f08fb64a514890670c3c0b7be3f51343,7f328a83fc76fdcc77dfba1f0604c09d,2ff69ed848d4ef1512430115bdedfc13
13,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,Vx510G,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,1,0143,0143,0,e64c467c98d3ceebafadbd5fb1f2c65f,cbed48cc4c2656475305a9bb7de226a2,b21c3af64557e57a3fb5b057d211e7f7,242be10812b73ea3b2894dba311f738d
13,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,Vx510G,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,1,0005,0005,0,2f113f890dc558be3b5d27e7f33fd24d,50dc2e499311242b4f0d804df53e329a,c0905b99e4201694904e0406f22089aa,b70b92c57782ad5a66100ff83f37e134
13,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,Vx510G,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,1,0020,0020,0,f3adcbaf1e64319077d4dc97223e5fb5,8e364567cad9ae5c471ae9b04a59b73a,c0905b99e4201694904e0406f22089aa,b70b92c57782ad5a66100ff83f37e134
1,1,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX510,PKOEMV,2018-11-02,2018-11-02,TCPIP,Y,0,0,3,0,1,0018,0018,0,4985bff324a2d6baae9fafebb07c2d5c,b5b784f4c6a9148c282f154c88cd4c05,4612530bbce95849ccfa7773d9548674,242be10812b73ea3b2894dba311f738d
13,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,Vx510G,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,1,0339,0339,0,5be78ec4083100d5d0c41acd3d130e9b,e6f3642d47df1f2a97b6f246f8f6ca42,625d129394bf2cc042f9277236b838ca,242be10812b73ea3b2894dba311f738d
13,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,Vx510G,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,1,0158,0158,0,c285f3c7f44fae88457fc6d85e72f468,2df03ce30a1d76fcd61527d51a1778b9,73cd12e256035a973df0d8dda80b6747,242be10812b73ea3b2894dba311f738d
9,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,EFT930G,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,0,0127,0127,0,161df53ba46e5761b2f0b828db080eb3,7de2dbc4e1ea88bcc118929567998a43,e0fa869c6cf82c97dac9c10006f41568,242be10812b73ea3b2894dba311f738d
12,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,Vx510G,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,1,0516,0516,0,32bb6c5a5588c36e31aba52a8048af88,15d6ef86e4ce5e8041fa3be67f83cde4,10475480768dad751f8df27cdb8ce32a,242be10812b73ea3b2894dba311f738d
6,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX520,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,1,0624,0624,0,8fcc27296f03e612e8449a3ab1be38db,057ab21a45a839decf1b88abe660834c,336953cc8200fa69f0bd8278fe7f9245,242be10812b73ea3b2894dba311f738d
12,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX610,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,0,0010,0010,0,36fe41a2dd45c3eb5e4f4b383f309022,f3c9b27c5fa8d43d7b461ac3476e81b4,f931964563927f8d2a7c53279d954a96,242be10812b73ea3b2894dba311f738d
1,1,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX510,PKOEMV,2018-11-02,2018-11-02,TCPIP,Y,0,0,3,0,1,0046,0046,0,4c90ed2d123e90997897c485f36c026e,5e9352f5a87d4d568fdeecb9c3e5ae55,9847e41bda5f4ed6f5ce5d922f16bd43,242be10812b73ea3b2894dba311f738d
1,1,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX510,PKOEMV,2018-11-02,2018-11-02,TCPIP,Y,0,0,3,0,1,0051,0051,0,b143a884c985b7173af772d36e0ded20,18a3f82e77e35b610f6ff85b19a94961,8c12c735adb38c6bec6601cb8bf787ff,242be10812b73ea3b2894dba311f738d
1,1,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX510,PKOEMV,2018-11-02,2018-11-02,TCPIP,Y,0,0,3,0,1,0031,0031,0,71d7105426d6d9393d4f565dbcf1e143,961ce1394a0b0a173c3a0e0bac0cbcde,ebb178fe10f0307bf4a24e6627680f67,242be10812b73ea3b2894dba311f738d
13,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,Vx510G,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,1,0208,0208,0,bbfb503ab49e7c41ccff48e276624d57,e1af4f64ae2d4a25b566aeca11c9dd45,65901c9b839161f0fdaef1aa3f9992a2,242be10812b73ea3b2894dba311f738d
1,1,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX510,PKOEMV,2018-11-02,2018-11-02,TCPIP,Y,0,0,3,0,1,0046,0046,0,67532459b942ddb6355ab32a4641d092,5bd554529b9d64c98431b46546f16130,af46d8a3cd6e251e9e97184f1e20efd7,242be10812b73ea3b2894dba311f738d
1,1,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX820,PKOEMV,2018-11-02,2018-11-02,TCPIP,Y,0,0,3,0,1,0005,0005,0,71f23d0854c24c8f98203e869ed51144,32e5cb3a02f182df34715955af0428e3,a0ceb5d172569f7b5dcb8da8a9316e73,242be10812b73ea3b2894dba311f738d
1,1,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX820,PKOEMV,2018-11-02,2018-11-02,TCPIP,Y,0,0,3,0,1,0020,0020,0,c870844585f9da17143c401acb822f6c,10a6670aec00cb229f279f336ac4ab7d,aa4ed44d1219b73fb678e043fe96e6f6,242be10812b73ea3b2894dba311f738d
1,1,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX510,PKOEMV,2018-11-02,2018-11-02,TCPIP,Y,0,0,3,0,1,0037,0037,0,71c2a9d8a64ec69fc84891764ebc0cff,ade80214f2c3f11493f87a698d52adea,3343eb384c53bedd1d815e8c9c7c9235,242be10812b73ea3b2894dba311f738d
12,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,Vx510G,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,1,0509,0509,0,9a6c56ae7394e8bde32f8a665a6c3b8c,c55514c0c7596f7e269e6a8b017c925e,59bf5c20d421904329c1de8ff198afa2,242be10812b73ea3b2894dba311f738d
1,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,Vx510G,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,0,0020,0020,0,630a73608a63942798f4f089ce4af82e,4b5d6d5474c004cd9fc542856b5612f4,bc20834cc057889d3508339db2bde733,2ff69ed848d4ef1512430115bdedfc13
3,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,T4220,PKOEMV,2018-11-02,2018-11-02,TCPIP,N,1,0,1,0,1,0005,0005,0,2da22c8d74aab1120658bcd7abf7e3d2,7039c778530188484123031bc8afa8b2,66803cfe07719eea69d48329387b7cde,242be10812b73ea3b2894dba311f738d
13,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX670,PKOEMV,2018-11-02,2018-11-02,GPRS,N,0,0,1,0,0,0005,0005,0,67971fd06dd6217ecddb9d0c4bd55158,1a8c71efeb920593c582b07409c2ae9d,832f72e1b664f6dc3451180c37db1baa,242be10812b73ea3b2894dba311f738d
13,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX680,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,1,1,0,1,0216,0216,0,da0b88ad56a51e91593eda8ba7ec21d7,cd69328d05b889d5551cb800ee90bdf5,542182d3d2625adaa69a604b7fdda348,242be10812b73ea3b2894dba311f738d
13,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,Vx510G,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,1,0010,0010,0,a1123d8a8fb3af8e41fba109fa00e753,4115dfe59ab06acd4f88d2ba6aca78ae,5f2965eb7e43f3eff54106139b47342a,edec1c69ed0f897df715389fc0dffe02
13,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,Vx510G,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,1,0155,0155,0,d593c11b0aad2ae00f2baee002bf27d2,f67dffb89c74f20c4249693eae6709cf,91bea6be8c99cacdbe6ae3d4eb35ecb1,242be10812b73ea3b2894dba311f738d
6,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,Vx510G,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,0,0045,0050,0,bbf485954b6421086af28e901a319dad,ad1faaee6e3bd711838f3d50e394d6f7,edf77089750f9c57d6cc1dace940e535,242be10812b73ea3b2894dba311f738d
3,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,M4230,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,0,0005,0005,0,4cbf9286904c63d9555649f16667495f,a2dcf8f9c32d1cb000208311d2402152,7442057b3f30cbd8091726dd80ffb808,242be10812b73ea3b2894dba311f738d
1,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX510,PKOEMV,2018-11-02,2018-11-02,TCPIP,Y,0,0,3,0,1,0126,0126,0,0791c4e20c342c96ab448e28f67808c0,11636e73f665972195d09fb4aab7da85,47e251510e8f3acbc6b64b56869e509f,242be10812b73ea3b2894dba311f738d
9,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX520,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,1,0142,0142,0,c5a4f44d940a00687944f154f30dc262,7322783ce5ade517a9e1ba3e29d9b1df,548629414d5ef3a1c30dacd335a50b04,242be10812b73ea3b2894dba311f738d
12,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX510,PKOEMV,2018-11-02,2018-11-02,TCPIP,N,1,0,1,0,0,0020,0020,0,94dafdc75defbd77ac2f5a541b3d7004,00fba23f8fc240b9d2b5d5537ee111ff,6f0abff49aece265930a123c4018d947,242be10812b73ea3b2894dba311f738d
9,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX520,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,1,0232,0232,0,bc57d6bc72d4f6397756a08bc9266c10,ff205dd1429fd1f92c1bc47db62b9fe0,e58c7ec979920767b507df1b006a0c15,242be10812b73ea3b2894dba311f738d
13,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,Vx510G,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,0,0158,0158,0,25da5b05a18ad14bc507cddc5c5fad21,a474b1c656bb3863af34103cd428e9e7,7c0aa8a443393cf7802d0caa8936d122,242be10812b73ea3b2894dba311f738d
13,2,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,Vx510G,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,1,0411,0411,0,febb22b7becb0576aa6c313f5ba5ea99,f102893560bb9ac8b29c656427fb2db1,b1791ba1f8009f1b223e1d8b89d10164,242be10812b73ea3b2894dba311f738d
13,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX670,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,0,0019,0019,0,5b4f51e7a0bc8c2500df12dc084f2bf5,9a9451d92d93df15095e06d8efe6a987,e242fdb4f7d21b740cf2a0831ab23f5d,242be10812b73ea3b2894dba311f738d
1,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX670,PKOEMV,2018-11-02,2018-11-02,GPRS,Y,1,0,1,0,1,0024,0024,0,43eb3fc38cd6c7dd5cc7013c564d1e83,1f6df5a4ca56a90efd9dc096f8e0f513,08c02a26d1bcc74fb730c82294a966fb,08c02a26d1bcc74fb730c82294a966fb
1,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,IWL250,PKOEMV,2018-11-02,2018-11-02,GPRS,Y,1,0,1,0,1,0053,0053,0,cbfb5717fd4da2b7a612ed7d344f7670,bcff825be4c76a349584d3603e4fbd96,08c02a26d1bcc74fb730c82294a966fb,08c02a26d1bcc74fb730c82294a966fb
1,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX510,PKOEMV,2018-11-02,2018-11-02,TCPIP,Y,1,0,1,2,1,0020,0020,0,2bb249f5a36067c666416c4d8d27afca,f6e300771a2dfc872156678776161897,6c71993f1e6d6a7425568e8bc34a875d,f6ace65202bad1c01c54777ed54494dc
13,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX510,PKOEMV,2018-11-02,2018-11-02,DIALUP,N,1,0,1,0,1,0015,0015,0,28f2f138ed1b2e12ca5f9b2b75c92633,40aa3ffe14c0a28d91e21dbaeeeb52db,db97ab837e98d988a31f0c8cd7010c13,242be10812b73ea3b2894dba311f738d
4,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,CREON,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,0,2210,2210,0,1604abcf45f6204efbe5f33e6da4d1d2,31b919c4d0a405e389ca51a641c61076,0214b32ab177e7dba4bf5fc99b24053b,242be10812b73ea3b2894dba311f738d
13,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX670,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,0,0200,0200,0,fe6a5f3419fe9dd2ba1d3b42cb94a138,d7088e82eae863fbdc5f56b89ff6a1a9,82523f5517738ef2ce889b2c7eebfc50,242be10812b73ea3b2894dba311f738d
7,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,I5100P,PKOEMV,2018-11-02,2018-11-02,DIALUP,N,1,0,1,0,0,0107,0107,0,aad7eaa60d9182212df78d4710597747,042a9e4f7d9be3cc798a1886b87539f2,77018b7a2fc1bdcd63d12d9e49f96e1e,242be10812b73ea3b2894dba311f738d
1,1,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX510,PKOEMV,2018-11-02,2018-11-02,DIALUP,N,1,0,1,0,1,0350,0350,0,869a3fc9dea8d05288f13e797c4f8122,6060778a552ba4c11bd83a2331b2e1c1,918f60555e7363bd6dfb49fc08977a49,242be10812b73ea3b2894dba311f738d
9,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,Vx510G,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,1,0456,0456,0,bbb7d1865eb7ba49076cf11f4812e7f8,b1aa36a1717dec3857c67850a8ae17c7,fb0f718dc5912df5406abe6c0fb5c89c,242be10812b73ea3b2894dba311f738d
6,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX510,PKOEMV,2018-11-02,2018-11-02,TCPIP,N,1,0,1,0,1,0539,0539,0,d8c52b47e3b6bc95bf6efcfd3ca79f59,e709eecbf0428989af4500fb67ccff54,cedf65be97e5fb411f22617fc02d9044,242be10812b73ea3b2894dba311f738d
6,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,I7910P,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,1,2315,2315,0,db854c3d2553309a9e4de15f99ebaf39,8ffda03789b6a3590bc581f69b8e130a,f684a207fb8bfd3c49cf9dcdc6253645,242be10812b73ea3b2894dba311f738d
4,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,CREON,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,0,0514,0514,0,b0fa58b4a9eea18ada666425b9c781ec,a55f128eb562b416ed7dd2fd2b5f1165,a9b7646ad70c1d23a91ecd01c1f01bb7,242be10812b73ea3b2894dba311f738d
13,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,Vx510G,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,1,0217,0217,0,52263b9f399354dca08606d48118419a,a6a62ff342b060d74231620b9360578b,c75c49e114011bce7bc21fe264bf16f4,242be10812b73ea3b2894dba311f738d
13,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,Vx510G,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,1,0411,0411,0,dda71bb9482a4db28e0966cd5177657a,3e25eac6cef5d8381a80e032e50df1ba,29dc65e2d2ec109a03881370ef6835e2,242be10812b73ea3b2894dba311f738d
1,1,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX510,PKOEMV,2018-11-02,2018-11-02,DIALUP,N,1,1,1,0,0,0029,0029,0,8c006159cb95f8f2e383a643f1eb9a38,81108b855625fb8331bd1bcc62fb4fdc,7681d3de6a8e7de5f930a1c7c0b239a6,242be10812b73ea3b2894dba311f738d
3,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,T4220,PKOEMV,2018-11-02,2018-11-02,TCPIP,N,1,0,1,0,1,0337,0337,0,253f92d871efda02d7d737ebee567e6a,ae845c8368fd2504a273c929ce1b3f5f,038f4f687d189a8b1608aee006acc914,242be10812b73ea3b2894dba311f738d
3,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,T4230,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,1,0337,0337,0,80570f0748c30790a2e7caa463fca45a,bd46f9b5c011b4798840b7a056616bdc,46b6cee4b3af203528ab8f85baa0924b,242be10812b73ea3b2894dba311f738d
