PartnerId,Status,ModifiedDate,CreatedDate,MCC,LocCity,LocZipCode,CorCity,CorZipCode,DCC,CASHBACK_A,DCCMarkup,DCCRebate,anon_Eid,anon_ContractEid,anon_Name
3,3,2016-01-29,2011-07-29,5499,ŁOMIANKI,05092,ŁOMIANKI,05092,N,0,350,1.000,a081dccdebe912f93c1fad9be84ac3b3,c3a35bd4170e22a02bdfa66f2462d715,6b6018ac5f77f735cb32dc9f2060709e
3,3,2016-01-29,2011-07-29,7230,Łódź (Łódź-Bałuty),91456,ŁÓDŹ,91456,N,0,350,1.000,c5b479046260a698ba492689f5522790,3d4e9ada10a05b531a2c57f2164ecf9e,4a39cdfa2bf326e123aa35f50fe9c5f6
3,3,2016-01-27,2011-07-29,5261,ZARZECZE,36041,ZARZECZE,36041,N,0,0,0.000,8db222291ed1f1a3bcee6d0bad13fbf8,977a943bc0143b9d61b6a207ae2d75c4,6fb1624003c52256fcd69f6b74625706
3,2,2018-04-30,2016-01-27,7230,Łódź (Łódź-Polesie),91009,ŁODŹ,91498,N,0,350,1.000,691baac7943f8f78ffd7eb227c6ec3e9,3a33ba6409e89f6408ee471c5e68ad78,f523f8cf5fd3f406f45f92647e4f77a0
3,3,2016-01-29,2011-07-29,4789,Katowice,40208,KATOWICE,40208,N,0,350,1.000,1cb300f2171a5f189da835a0be198da9,df08c7d4c0e4b4555fb05e614885e543,2214bc5859350450ed9dfa5570857a5e
3,3,2016-01-29,2011-07-29,5331,STRZEBIELINO,84220,STRZEBIELINO OSIEDLE,84220,N,0,350,1.000,d1681e0fd324115c0b30f82e506a3c27,4a522198089b22a94aeb81a0b808e5bd,5f47cb3eebb2ca325192cce4aad9458c
3,3,2016-01-29,2011-07-29,5691,KROTOSZYN,63700,KROTOSZYN,63700,N,0,350,1.000,f5c413b48ab228ac13f81be20515a9e7,547026ae4336f7e62e584bfa3a925bf6,1176cc7bdad0be64da2a77f8515f6e88
3,3,2016-01-29,2013-12-11,8099,Łódź (Łódź-Widzew),90330,ŁÓDŹ,90330,N,0,350,1.000,a21ed45952493fa88db82310122d7f83,1d5216e9facc48df2bd1e033735642c6,4a0f149fbbc20392266f86567bd5176b
3,3,2016-01-29,2011-07-29,5611,Ryki,08500,RYKI,08500,N,0,350,1.000,ad1b08193931502194952018b3e7b078,73e7bc985790a643b80df923abe39ce2,7daf5007845443b483997c240f74ac3d
4,2,2017-08-17,2011-11-24,5331,PUSTKÓW,39205,PUSTKÓW,39205,N,0,350,1.000,05933f30866b1bf42229ee8f0cc84e05,ba018be8fb13565a6966df3c725cd143,54b788da6b83d0d43f320aeaf17ca213
4,3,2016-02-09,2011-07-29,5331,Bilcza,26026,BILCZA,25026,N,0,350,1.000,f5a6a52a7169145df807efe4a5176002,1ba34dc052d42f78e88e2419bcd2235a,e927abdff80adfe85fa7c98e8210647b
4,3,2016-02-09,2011-07-29,5499,Nysa,48304,NYSA,48303,N,0,350,1.000,f97341e6744766024206d4cce0d656a2,765480c7548034ef42c330aa70111205,d38920be268621daab1c6dc8ebef8b6e
