RowId,TypKarty,TxnKod,TxnData,TxnCzas,DataPrzetw,DCC,CTLS,PIN,CB,ProductID,MC_Card_Program,MC_GCMS_Program,MC_Product_Class,PEM,MOTO,TypeClass,TypePayment,Region,Country,anon_MID,anon_POS_ID,anon_NrKarty,anon_AuthKod,anon_Kwota,anon_Interchange,anon_MSC,anon_FlatFee,anon_CashAmount
768,V,2012,20180801,144835,20180801,0,0,1,0,P,NULL,NULL,NULL,05,NULL,I,K,P,PL,fe6f57dc07210e3e3a2e1ca9dcc97921,56b3b0bd35d7f24d4e0ee17efeacc6f2,bc598c0b5f285fc750afe1260b28c951,TMCZLZ,26.35,-0.08,1.00,0.00,0.00
769,V,2012,20180801,181139,20180801,0,0,1,0,P,NULL,NULL,NULL,05,NULL,I,K,P,PL,427e5dfa053f7c5372725606fa0005b1,2f44e7b62b98c63ba080a0ba5bbe8ee1,c7eb7efc45cbf60c256608949875cbe4,DPKHUL,652.39,-1.96,1.00,0.00,0.00
771,V,2012,20180801,184609,20180801,0,0,1,0,P,NULL,NULL,NULL,05,NULL,I,K,P,PL,cfa76b9275f10c3866745b04837fcf71,7214c9457b5aece11657a3adce497cd2,3c6e380c3cb995a3f493e4b43e436ff0,CQGCYH,26.44,-0.08,1.00,0.00,0.00
773,V,2012,20180801,215743,20180801,0,0,1,0,P,NULL,NULL,NULL,05,NULL,I,K,P,PL,db1c347bfe3868732a0b5e9c015cc2c0,bc2ed6176501b25683989a1fa8412dde,c967b716b7e8165ee5b571998fe7747e,LBNVIP,282.04,-0.85,1.00,0.00,0.00
777,V,2012,20180801,132906,20180801,0,0,1,0,P,NULL,NULL,NULL,05,NULL,I,K,P,PL,1a84ca2739792476e837ce77a148361a,3b7eb46e57e17a089db7c39308a6732e,7f9d150cb287817cdf9dc29ce29cc60e,BFRUVX,72.00,-0.22,1.00,0.00,0.00
779,V,2012,20180801,130528,20180801,0,0,1,0,P,NULL,NULL,NULL,05,NULL,I,K,P,PL,15933e546d90acd4f19eaba6ff5631ea,42830f377bff5d1b8605e26253b2c6ac,eb0a930e48eaee346a32661cdd891d57,URSLQD,91.92,-0.27,1.00,0.00,0.00
781,V,2012,20180801,111106,20180801,0,0,1,0,P,NULL,NULL,NULL,05,NULL,I,K,P,PL,103212469fb45024149fe742a96a6868,879d98428b0cbaa696acd2660e2454ca,34991b07af1be2b9041206d0c25b5f2e,YOFFTZ,34.91,-0.10,1.00,0.00,0.00
783,V,2012,20180801,075315,20180801,0,0,1,0,P,NULL,NULL,NULL,05,NULL,I,K,P,PL,a38321796c145655f905d61afd892bcc,dfe8776b47af7d24434062031c3c2430,9ba9597bd22c986059abff964108a44b,EEMDMP,21.92,-0.06,1.00,0.00,0.00
785,V,2012,20180801,210218,20180801,0,0,1,0,P,NULL,NULL,NULL,05,NULL,I,K,P,PL,84b8549ab6265d4faeb67ba6ff39e2ff,2f3e57fb46d5426a3e1b69668eef92c3,3ab6b888a526d2887d996ff16d846f47,HTPXFQ,78.72,-0.24,1.00,0.00,0.00
787,V,2012,20180801,171729,20180801,0,0,1,0,P,NULL,NULL,NULL,05,NULL,I,K,P,PL,f9d178052b30c5f275e0a7eb81369fcf,8b0926f2aca2e5e9fc074c80a81f66ec,9383963c01ab324dbbbbd95378ce7bfe,SCPOWU,9.51,-0.03,1.00,0.00,0.00
796,V,2012,20180801,093454,20180801,0,0,1,0,P,NULL,NULL,NULL,05,NULL,I,K,P,PL,31dcd47fca040e8c5b4cb385dcd71da6,d8de66ee5d23daea249dcee2e14de5b3,9537dea65cd75853d36356a2a6c27e9f,VESHMW,35.18,-0.10,1.00,0.00,0.00
802,V,2012,20180801,192918,20180801,0,0,1,0,P,NULL,NULL,NULL,05,NULL,I,K,P,PL,212d36be5218d61279aac7d2c4fc7899,a1f4374261cf4941b8782f2836cdda11,cec21ca659d68f862cda4482bed32dae,BWPFHV,8.78,-0.02,1.00,0.00,0.00
803,V,2012,20180801,223307,20180801,0,0,1,0,P,NULL,NULL,NULL,05,NULL,I,K,P,PL,2aa23e553a4c2f0db43a7713a9fccb93,6b71963c3d306437355ef3e376ebd7c6,4d33814b803d51db7e87230569af337a,LMABDK,60.18,-0.18,1.00,0.00,0.00
806,V,2012,20180801,155300,20180801,0,0,1,0,P,NULL,NULL,NULL,05,NULL,I,K,P,PL,67e146fc478459ea6203ee11e0bb2828,92195feaae7857f358a9c9f7f6970537,87d5b7514536ba20c569875690179dce,VLFROI,46.79,-0.14,1.00,0.00,0.00
807,V,2012,20180801,170820,20180801,0,0,1,0,P,NULL,NULL,NULL,05,NULL,I,K,P,PL,67e146fc478459ea6203ee11e0bb2828,92195feaae7857f358a9c9f7f6970537,87d5b7514536ba20c569875690179dce,RHYCKY,52.82,-0.16,1.00,0.00,0.00
808,V,2012,20180801,101137,20180801,0,0,1,0,P,NULL,NULL,NULL,05,NULL,I,K,P,PL,9c9b60fb5377ccc0bc44e3d7e4418ea4,08aac3024377ea708a50d8d05a10a3a4,0d5beed9b8374c09ae6f18fd42cb4c94,LJVCKR,6.81,-0.02,1.00,0.00,0.00
811,V,2012,20180801,175955,20180801,0,0,1,0,P,NULL,NULL,NULL,05,NULL,I,K,P,PL,c76f0778f39607ddd4736b9fcdb9493b,8aef5dbc9c8d2caeff0da10828bfbeef,d0b2ea076227a37bc558a8ec75ddd2de,LSLXYS,95.96,-0.29,1.00,0.00,0.00
814,V,2012,20180801,163212,20180801,0,0,1,0,P,NULL,NULL,NULL,05,NULL,I,K,P,PL,89eca72fe67657d0225449e705029411,6bebcf0706b8fa653b1c1af8cb343758,9b3681d3636af93fda2851c9cb23ccea,TOHQMW,39.20,-0.12,1.00,0.00,0.00
821,V,2012,20180801,124028,20180801,0,0,1,0,P,NULL,NULL,NULL,05,NULL,I,K,P,PL,46b7c3e5b10ad1b47ce622bb9cafcdc9,4914004bd2a268c6a1ab86c2a5d61774,c073967ea0a2ca3a2a658202d31974ed,CJLFKB,103.99,-0.31,1.00,0.00,0.00
824,V,2012,20180801,170335,20180801,0,0,1,0,P,NULL,NULL,NULL,05,NULL,I,K,P,PL,46b16cb8c950230f9de593ee6da5762b,6b52d244a24484e5afe1fd6f7961168c,5ae78061c6a8a3c8ebd807be4c5b54db,CDZHXM,672.00,-2.02,1.00,0.00,0.00
825,V,2012,20180801,152906,20180801,0,0,1,0,P,NULL,NULL,NULL,05,NULL,I,K,P,PL,1727de1e3b9b6b31b9cb535544e3d66d,adb4a4f5112df098ad35ec3f3013e4f9,255dcf04e7db2d088edcf2e7b4044ffb,NPCLOO,168.00,-0.50,1.00,0.00,0.00
826,V,2012,20180801,130235,20180801,0,0,1,0,P,NULL,NULL,NULL,05,NULL,I,K,P,PL,3a6ecf241ab58014daaa40853aabaf8a,58d058fc0119c9e56d579f145d4c1ece,817fbade3bba872280be9905af87c109,NCVHQD,178.23,-0.54,1.00,0.00,0.00
828,V,2012,20180801,173045,20180801,0,0,1,0,P,NULL,NULL,NULL,05,NULL,I,K,P,PL,00271b08f1d101a10c503468dfdf39df,068f654225d07a6a6caff37a7dfe0525,542f02a203d795aac96c836970b7b939,SKTEIT,736.80,-2.21,1.00,0.00,0.00
832,V,2012,20180801,131918,20180801,0,0,1,0,P,NULL,NULL,NULL,05,NULL,I,K,P,PL,65e952a5e2f2baec49509bb140931a5c,dab74cc4f622d023a5ffdba5d9a61124,7eb0ea854bcc546b00ab2c18b31ab351,WLKXEE,77.63,-0.23,1.00,0.00,0.00
833,V,2012,20180801,092155,20180801,0,0,1,0,P,NULL,NULL,NULL,05,NULL,I,K,P,PL,b5601aad9913ae4bfe36145af6752546,9efbafb190137116c1b80eeae3c207db,6f78105d6206e97ef2ed1d4b1fbc7c08,GDYHVT,21.98,-0.06,1.00,0.00,0.00
835,V,2012,20180801,142242,20180801,0,0,1,0,P,NULL,NULL,NULL,05,NULL,I,K,P,PL,aaf91026702b65d2b9fbc8738a055fb5,d788b99494b45cf22ab32add18edb122,2d7b9b946108eefec1db379aadcf87f8,DQJWSJ,103.60,-0.31,1.00,0.00,0.00
836,V,2012,20180801,191400,20180801,0,0,1,0,P,NULL,NULL,NULL,05,NULL,I,K,P,PL,cb60ebbaaec50453695a1bb148d4e876,5346577a589481bb728024df56b9ddc6,df667d70dddd1df836e13d8aefb424f4,UOKOFT,18.38,-0.06,1.00,0.00,0.00
839,V,2012,20180801,161455,20180801,0,0,1,0,P,NULL,NULL,NULL,05,NULL,I,K,P,PL,ddf95d09163ef443d740ba22190fc3dc,3f48a7e327c236b7c4011fcdcf7ff31c,fb920af26cf9afc2ad8a65f582d4943a,MLOKSX,121.40,-0.37,1.00,0.00,0.00
840,V,2012,20180801,171232,20180801,0,0,1,0,P,NULL,NULL,NULL,05,NULL,I,K,P,PL,636b3d903f0dd794d13d7641f4fa7588,4da644f453085f5899d72337466f0ca1,b26d7862e6946c3b881113af9692d8fe,QKYZIM,96.00,-0.29,1.00,0.00,0.00
843,V,2012,20180801,191241,20180801,0,0,1,0,P,NULL,NULL,NULL,05,NULL,I,K,P,PL,a6df2382f9093748bd8f8619c0213781,74d4128de008a7351246ade937f3656a,580ffcb1bb00e6435dd129c40faf8188,QGINYA,23.20,-0.07,1.00,0.00,0.00
845,V,2012,20180801,153418,20180801,0,0,1,0,P,NULL,NULL,NULL,05,NULL,I,K,P,PL,d9a852b75b960104116c7db9de044084,d72fbdf53c48fcaf05aef705a200d863,aa71a94592caeea04a59e11603e32066,HQFEBW,11.25,-0.03,1.00,0.00,0.00
846,V,2012,20180801,143233,20180801,0,0,1,0,P,NULL,NULL,NULL,05,NULL,I,K,P,PL,4594509b39c3293e2bd6bbe276affa66,02281564e28dc97f467eea385b288f7e,aa71a94592caeea04a59e11603e32066,DYRBFC,632.00,-1.90,1.00,0.00,0.00
847,V,2012,20180801,154741,20180801,0,0,1,0,P,NULL,NULL,NULL,05,NULL,I,K,P,PL,18c9e46f8ee87a3500958fe3c84e642f,ad22eae4e10e3cee7813e02e84bede99,de86f25fcade8311f1e29bffdc7cee97,ENUUMB,379.04,-1.14,1.00,0.00,0.00
849,V,2012,20180801,204827,20180801,0,0,1,0,P,NULL,NULL,NULL,05,NULL,I,K,P,PL,fec07da9060a1f8cf44ca6691065096f,954f212dca7be54a7eb296d5912877b3,1e308c4af4eae3f447aaf65e77fa3571,JMCSRO,79.50,-0.24,1.00,0.00,0.00
850,V,2012,20180801,205053,20180801,0,0,1,0,P,NULL,NULL,NULL,05,NULL,I,K,P,PL,fec07da9060a1f8cf44ca6691065096f,954f212dca7be54a7eb296d5912877b3,1e308c4af4eae3f447aaf65e77fa3571,BMMLQH,14.38,-0.04,1.00,0.00,0.00
851,V,2012,20180801,101225,20180801,0,0,1,0,P,NULL,NULL,NULL,05,NULL,I,K,P,PL,337aaffa7479bf0c4d8c3f26d98d8164,816bbb9edd170808bc7b54a57ba07086,6f91d9fec9cca7e11a8f7156d022d86a,QBUKFK,143.92,-0.43,1.00,0.00,0.00
856,V,2012,20180801,193335,20180801,0,0,1,0,P,NULL,NULL,NULL,05,NULL,I,K,P,PL,91e46399b61f1f704ca7f4fe5afa2d00,33273b972847b2c63aa7347022970872,c4fa26cf698995d84f7320f85ce9ccbd,SOGTTF,18.72,-0.06,1.00,0.00,0.00
857,V,2012,20180801,144438,20180801,0,0,1,0,P,NULL,NULL,NULL,05,NULL,I,K,P,PL,892c98dcb41aa777e0b010b11d98de06,4462c0f1515c2ea76e75ca331a5d8948,cb3b16deb45fbdabe484519d7c197e5a,MDZOYO,2089.00,-6.26,1.00,0.00,0.00
858,V,2012,20180801,181214,20180801,0,0,1,0,P,NULL,NULL,NULL,05,NULL,I,K,P,PL,aa7815114253a5a8fbb2c5901d850e31,c06bb6d251681ee8dcda7d7d88015966,9345f1afb613b4e762445bfc8cc5b561,UINGOO,43.81,-0.13,1.00,0.00,0.00
859,V,2012,20180801,170808,20180801,0,0,1,0,P,NULL,NULL,NULL,05,NULL,I,K,P,PL,ba4c5d5e0e8a557079044590c849c2e3,895a068709efe65d14bdc580c7287343,d91bb01fa29bececcdf32dfb40a10d39,OXWJDW,48.58,-0.14,1.00,0.00,0.00
865,V,2012,20180801,073631,20180801,0,0,1,0,P,NULL,NULL,NULL,05,NULL,I,K,P,PL,907088ffd923cb8cb3cba9707600186a,5685f474963ec66a196e3ca0fd41703b,01e8068fd953905b6faeae52a452afd1,GDKVFF,195.02,-0.58,1.00,0.00,0.00
867,V,2012,20180801,153122,20180801,0,0,1,0,P,NULL,NULL,NULL,05,NULL,I,K,P,PL,7800ef7704cb12127a9a456b0acf781d,31b70b6bdb968abc2fe1d72f844817f5,98b3bb211ce432a198d45cdf130204ea,WCUUUI,40.82,-0.12,1.00,0.00,0.00
868,V,2012,20180801,161558,20180801,0,0,1,0,P,NULL,NULL,NULL,05,NULL,I,K,P,PL,1c8d07b3c55d6199a73a4f34e1d04789,137510e878cfdaa0273163decd9f8cfe,21f779ada74c8a6fc0b36b26335a9829,SWVGXZ,400.29,-1.20,1.00,0.00,0.00
870,V,2012,20180801,224645,20180801,0,0,1,0,P,NULL,NULL,NULL,05,NULL,I,K,P,PL,a102b3b04cd3d1426e020a00f1245c86,589b545f9785ee9b5f55732d80c25bbe,ca61bc86f49b06c0af4cdf9b079b64ad,NFDBDV,156.58,-0.47,1.00,0.00,0.00
872,V,2012,20180801,103151,20180801,0,0,1,0,P,NULL,NULL,NULL,05,NULL,I,K,P,PL,d846543efbb60cedff432c8109a4d882,3e2a7960acf0de337a127d51cf9a412f,bf1fe5c9f05dc6602a3890545cc0cd33,VCNHPE,20.78,-0.06,1.00,0.00,0.00
876,V,2012,20180801,174535,20180801,0,0,1,0,P,NULL,NULL,NULL,05,NULL,I,K,P,PL,eceeea5031af4ab52f10c53f46322cd8,d944b055f242c4588844eb6603f405b6,58e6305469390b6a10a34750479f4e66,EYLNYD,24.93,-0.07,1.00,0.00,0.00
878,V,2012,20180801,142436,20180801,0,0,1,0,P,NULL,NULL,NULL,05,NULL,I,K,P,PL,93b756caa4d9cbfec02d71f31d05233f,3ff200c7db507842561d37860b24a987,e3edb7968b9a8aef6150dc1c3f7f850d,LMHUSX,10.26,-0.03,1.00,0.00,0.00
879,V,2012,20180801,144758,20180801,0,0,1,0,P,NULL,NULL,NULL,05,NULL,I,K,P,PL,da6faf9573b8a0b3fcb2f94f5c0a0cff,a97097eb593daa2a18231a9a7529163d,e3edb7968b9a8aef6150dc1c3f7f850d,PBKZSR,49.52,-0.15,1.00,0.00,0.00
880,V,2012,20180801,113827,20180801,0,0,1,0,P,NULL,NULL,NULL,05,NULL,I,K,P,PL,751cd99cbaf1bd44261787c5542ae40c,95e713929fcceb1785fe924a65d29959,aea50d3a091e4d1eb4f33b33f0e9e6a6,YVQGLY,19.20,-0.06,1.00,0.00,0.00
881,V,2012,20180801,123835,20180801,0,0,1,0,P,NULL,NULL,NULL,05,NULL,I,K,P,PL,e763ce01b1e183f33218dc286cf4fa1c,d14ead2e1eef29c3d5c0cff49477aef7,7e014e0c0df569264eba2530024db0bf,EAIBOW,9.22,-0.02,1.00,0.00,0.00
882,V,2012,20180801,123144,20180801,0,0,1,0,P,NULL,NULL,NULL,05,NULL,I,K,P,PL,16af08b103f5a546230ca81d4fd20049,ca02f65dcf5aef8997517fa7a437002f,5f49cff3803b5a7846c03e7fea5c5136,JXZQGY,17.52,-0.06,1.00,0.00,0.00
884,V,2012,20180801,160021,20180801,0,0,1,0,P,NULL,NULL,NULL,05,NULL,I,K,P,PL,13d108d5327456692d0e877a8908fd50,bd72e044fd50cf3ff014e6fc9e1e749f,bafb876240ec68e734476f6cceb0a81d,NNYTDA,9.74,-0.03,1.00,0.00,0.00
885,V,2012,20180801,174110,20180801,0,0,1,0,P,NULL,NULL,NULL,05,NULL,I,K,P,PL,8df093e9f2846772f53f8bada9e9c084,2b799b333e64dcfac8c6f2e70758a552,7da46e9659b563489584a0c94c813750,LHNTYC,98.56,-0.30,1.00,0.00,0.00
887,V,2012,20180801,155057,20180801,0,0,1,0,P,NULL,NULL,NULL,05,NULL,I,K,P,PL,0339cd3ea3260e28e08d16435d1927e3,a69c5b840445e01abe10b5a01374387c,09bb85ba0e9ecff45587658b856fc82e,YMFKEX,13.58,-0.04,1.00,0.00,0.00
889,V,2012,20180801,234422,20180801,0,0,1,0,P,NULL,NULL,NULL,05,NULL,I,K,P,PL,8c8144677e71b41b3e8f61a69c2cff5a,b5a8b93aeb63d40052f114f3a71725e9,a4344b3e93313fc3bed5866025899ca9,KPCIUN,35.50,-0.10,1.00,0.00,0.00
892,V,2012,20180801,090608,20180801,0,0,1,0,P,NULL,NULL,NULL,05,NULL,I,K,P,PL,290d2454f3cd1743d741bccf4ac0c50e,55790672a36cb74fa92e4ebecbeb3da3,36c51dcc6fabcd23dcb143cf1bee3612,WCOCGU,32.18,-0.10,1.00,0.00,0.00
893,V,2012,20180801,075558,20180801,0,0,1,0,P,NULL,NULL,NULL,05,NULL,I,K,P,PL,402337fc29e7c51621b9c580b430d4ed,941ded89d2b59d14d966ab841f520224,f748686d0100f2df2b192d92ce5c4582,AGVSMO,6.46,-0.02,1.00,0.00,0.00
895,V,2012,20180801,141834,20180801,0,0,1,0,P,NULL,NULL,NULL,05,NULL,I,K,P,PL,56ff39bbf2f3f9df0d5e27d111b3bb35,922e30f635b419485204c034c8fd1b95,9572f887c33a5f12b2e6a5f2860391b1,GYJGJE,89.87,-0.27,1.00,0.00,0.00
896,V,2012,20180801,163637,20180801,0,0,1,0,P,NULL,NULL,NULL,05,NULL,I,K,P,PL,d038069d1b6ae1c872df5ce532e987e9,243439b7b77b048a740d7278b2bfdc53,4b001a9783b0d51a08703ebc7fa7481b,DARNDP,560.00,-1.68,1.00,0.00,0.00
899,V,2012,20180801,105034,20180801,0,0,1,0,P,NULL,NULL,NULL,05,NULL,I,K,P,PL,90b1279135f6b2a6f09f2b25d34d08e6,ba688accfea86ebc1306edf62e0cd414,f2941474047c2126b9b78fb4924cb08e,UCMIOY,129.56,-0.39,1.00,0.00,0.00
901,V,2012,20180801,162610,20180801,0,0,1,0,P,NULL,NULL,NULL,05,NULL,I,K,P,PL,c8d3303edd75d527df8f7e2f3a3249e4,49e3471def578176bbb751be7f18e29f,7b9fa1711217cd786383bfc51f573241,SDVOLG,49.82,-0.15,1.00,0.00,0.00
904,V,2012,20180801,134101,20180801,0,0,1,0,P,NULL,NULL,NULL,05,NULL,I,K,P,PL,d9627c1764cbd7bd77d13743462ef1aa,b402e0f04a2aab836d82d5395cd90583,cff8adcdce9f90c37a97f5cce9bfcfad,BJNJKF,105.65,-0.32,1.00,0.00,0.00
905,V,2012,20180801,101509,20180801,0,0,1,0,P,NULL,NULL,NULL,05,NULL,I,K,P,PL,62cf486b74ba9eed408830dd9902b1ed,ddd403820140721ffaaaec6ac60be04a,39309fd2b874846d9f40296ee231babc,KTBZWI,436.79,-1.31,1.00,0.00,0.00
906,V,2012,20180801,134225,20180801,0,0,1,0,P,NULL,NULL,NULL,05,NULL,I,K,P,PL,26f5d3a0d7f48283d46839d5d00dfeaf,bb20337dd5fddd2e09625d8e68b2894a,25592c4b727b6ba69894f7c8f1105fff,ZQRTZY,235.90,-0.70,1.00,0.00,0.00
907,V,2012,20180801,085350,20180801,0,0,1,0,P,NULL,NULL,NULL,05,NULL,I,K,P,PL,b05a8440e3bddca3062a8055d7c009dc,65463d7463c10b8e3a09bf41547e4046,1ac6eeaa8fe8cfca5ea3efb5566a290d,STQVNB,6.80,-0.02,1.00,0.00,0.00
908,V,2012,20180801,103843,20180801,0,0,1,0,P,NULL,NULL,NULL,05,NULL,I,K,P,PL,54ee7f0cdfb8ec0a9cf2e3eb6b1e1f40,ff1a13ef19b1d2998b885f327d6b5ec9,aeb1a422efc31b739f693c796964fa34,JQSHAA,12.74,-0.04,1.00,0.00,0.00
909,V,2012,20180801,115301,20180801,0,0,1,0,P,NULL,NULL,NULL,05,NULL,I,K,P,PL,fe452652b86087d7059fa9bbbcd19dfc,958df1ba53f41e2ff45942fcdcb29abb,aeb1a422efc31b739f693c796964fa34,TIDZMZ,49.33,-0.14,1.00,0.00,0.00
910,V,2012,20180801,132538,20180801,0,0,1,0,P,NULL,NULL,NULL,05,NULL,I,K,P,PL,7839cbd6694d7b53a2d7206fc56fcba7,144280bf669c45777238507ec6b63db8,aeb1a422efc31b739f693c796964fa34,XWPIYG,24.08,-0.07,1.00,0.00,0.00
915,V,2012,20180801,115640,20180801,0,0,1,0,P,NULL,NULL,NULL,05,NULL,I,K,P,PL,0f5fd0576f94b0110d736e07177abc96,be0250f19a53d651f6ad5dc6bc5652b5,3942e90266edfb603fb7bf0781096eec,PZVUHP,66.91,-0.20,1.00,0.00,0.00
921,V,2012,20180801,122530,20180801,0,0,1,0,P,NULL,NULL,NULL,05,NULL,I,K,P,PL,0118dbaa73f830571b1cf06c34e9d7a4,34f653f8328bbab4be1febdef91c360c,ea2e01b58a8b4ed24bca61ce646dcea5,QNYFLM,4.00,-0.02,1.00,0.00,0.00
924,V,2012,20180801,193509,20180801,0,0,1,0,P,NULL,NULL,NULL,05,NULL,I,K,P,PL,398193aeef0d999bd2390e59d59eda04,8a1f0b43d22a914951d9336d59bee2de,0ea81e70d24051e9cb0ba50c15e6068d,GTYPVM,263.17,-0.79,1.00,0.00,0.00
926,V,2012,20180801,132806,20180801,0,0,1,0,P,NULL,NULL,NULL,05,NULL,I,K,P,PL,a7d925b30d93d842a4ddd58a192647f5,e5415d9aa2a83d189c811554454ab4c1,072ddbca3e268eb78f55f022d7424630,FAPAEZ,283.89,-0.85,1.00,0.00,0.00
927,V,2012,20180801,173549,20180801,0,0,1,0,P,NULL,NULL,NULL,05,NULL,I,K,P,PL,5d8406fcb51fd4acb136797a6c308691,1f60db771af248080863df6baf1c346a,5108387782267948c09c65229619aa8d,FJUAYW,37.72,-0.11,1.00,0.00,0.00
931,V,2012,20180801,175930,20180801,0,0,1,0,P,NULL,NULL,NULL,05,NULL,I,K,P,PL,dadfc16a533de83b4a6cd605d8c80327,72e5368030913538077e28000433b434,408c68715800268eec8ada0c7b0011d1,PXTMDI,1.56,-0.01,1.00,0.00,0.00
932,V,2012,20180801,175734,20180801,0,0,1,0,P,NULL,NULL,NULL,05,NULL,I,K,P,PL,7b099b0adeec476805fdeb14a1e78f92,850afb8ba5a0e5cc8f2251f400655f4f,408c68715800268eec8ada0c7b0011d1,NAPYNY,37.42,-0.11,1.00,0.00,0.00
933,V,2012,20180801,103928,20180801,0,0,1,0,P,NULL,NULL,NULL,05,NULL,I,K,P,PL,fc87b44f7ef3584c9e0e6e578419166e,459f39c9757e102c9dfbffc525794324,99a44f723756f56f218923cdefb75761,VTEBMZ,126.10,-0.38,1.00,0.00,0.00
934,V,2012,20180801,154726,20180801,0,0,1,0,P,NULL,NULL,NULL,05,NULL,I,K,P,PL,9caeba650a876bc005596549643f25dd,c93da30a93cdbfbc287a8f0bd6265f02,185f9a49407dbc5799d3d46e7a9310b0,OFBDVK,48.99,-0.14,1.00,0.00,0.00
935,V,2012,20180801,162436,20180801,0,0,1,0,P,NULL,NULL,NULL,05,NULL,I,K,P,PL,23b68f67ea5a45b0ddd4368a8ea0c0c4,cc949406b0d76e5eab367f898e274826,0360f66ebf96c2919462eb30a2372d44,VKFICC,103.20,-0.31,1.00,0.00,0.00
937,V,2012,20180801,122851,20180801,0,0,1,0,P,NULL,NULL,NULL,05,NULL,I,K,P,PL,0eef1584545b6f327bef56f88547fe18,cdd52d8f6f56a317b35d5aff9a68ec1a,267cc36a3f5ebb65c9d7666e5007577b,PUYIRM,28.00,-0.09,1.00,0.00,0.00
939,V,2012,20180801,174915,20180801,0,0,1,0,P,NULL,NULL,NULL,05,NULL,I,K,P,PL,af79b25deee2cda1db98eb25c472dc8b,46e9996825b17a178781ef7154a102dd,2c9224d53e77e80fa5b30d7983185000,KFUNTE,35.76,-0.10,1.00,0.00,0.00
941,V,2012,20180801,121621,20180801,0,0,1,0,P,NULL,NULL,NULL,05,NULL,I,K,P,PL,99ae45fb154720cc7a6c713d410c0faf,0cfc925c262c27820187b954c8e06467,7d9ece26eeabbf736771f003c2cef86a,PFPROM,606.40,-1.82,1.00,0.00,0.00
942,V,2012,20180801,121430,20180801,0,0,1,0,P,NULL,NULL,NULL,05,NULL,I,K,P,PL,99ae45fb154720cc7a6c713d410c0faf,0cfc925c262c27820187b954c8e06467,7d9ece26eeabbf736771f003c2cef86a,RFOJSC,252.80,-0.76,1.00,0.00,0.00
943,V,2012,20180801,121535,20180801,0,0,1,0,P,NULL,NULL,NULL,05,NULL,I,K,P,PL,99ae45fb154720cc7a6c713d410c0faf,0cfc925c262c27820187b954c8e06467,7d9ece26eeabbf736771f003c2cef86a,ZEPIUW,644.80,-1.94,1.00,0.00,0.00
944,V,2012,20180801,143320,20180801,0,0,1,0,P,NULL,NULL,NULL,05,NULL,I,K,P,PL,7f7281a48edf3dbbce6655e45b7037b7,1ab89f46ec0e5017c0565ac8b321540c,28c9f072c8b5e6ab023daab158c9b8fa,VMXGGH,39.74,-0.12,1.00,0.00,0.00
945,V,2012,20180801,124000,20180801,0,0,1,0,P,NULL,NULL,NULL,05,NULL,I,K,P,PL,fbeb411720d593baa08a9b41fa616edd,b91bfdc4221c300a6d178dc7b72e3aa3,522d32f59958c3d86ff8409994931d08,CMQRXO,40.00,-0.12,1.00,0.00,0.00
947,V,2012,20180801,160659,20180801,0,0,1,0,P,NULL,NULL,NULL,05,NULL,I,K,P,PL,262c265fef5d7f399404c4d722d02b84,4d4c111b4cbe4ead57c827959dcce1b1,b783f1f5c333c9ea0428e28500b2c5f0,DBAAAF,120.70,-0.36,1.00,0.00,0.00
950,V,2012,20180801,181341,20180801,0,0,1,0,P,NULL,NULL,NULL,05,NULL,I,K,P,PL,4c0dc66ecf5cd172c54f899cbabececd,5285a8044f264db01d34f5282b72a030,5c10370b9ac3bc9f502a24e1366051f8,PUVBZW,79.20,-0.24,1.00,0.00,0.00
951,V,2012,20180801,113445,20180801,0,0,1,0,P,NULL,NULL,NULL,05,NULL,I,K,P,PL,b774c2b0b8da2261415a8f5002bf7dea,aa4e1c12de101a553587be7c5cbfa36f,01381002dbd73311fa82d068face4ce4,YEURDK,138.44,-0.42,1.00,0.00,0.00
954,V,2012,20180801,134835,20180801,0,0,1,0,P,NULL,NULL,NULL,05,NULL,I,K,P,PL,9997bf6172abdf324771e186e940efd9,d2d4ae380dd57fe728e1deba30b985d7,e21a205890c74a81f9be5aaac7229afc,HCFXKG,40.61,-0.12,1.00,0.00,0.00
955,V,2012,20180801,122155,20180801,0,0,1,0,P,NULL,NULL,NULL,05,NULL,I,K,P,PL,3b9b2682d74e757ce4e770ccebb066fd,1d195e3adc23759175fbcb874eba6a37,1ebd8b1a69d7169325ab79ba81746e53,GTIYFT,20.14,-0.06,1.00,0.00,0.00
956,V,2012,20180801,093129,20180801,0,0,1,0,P,NULL,NULL,NULL,05,NULL,I,K,P,PL,ab45ac99c3e0838d403a1e6e9a365c00,04b9f6372c7e7314af7427edbd2d86d2,21ea1b2ead7e5b6868e723d3da779df6,EXDZZV,107.46,-0.32,1.00,0.00,0.00
958,V,2012,20180801,104411,20180801,0,0,1,0,P,NULL,NULL,NULL,05,NULL,I,K,P,PL,d83b5c0a5f7998ffdcbc228043f0ce02,a633cfcf90fbc3736d7d4d738b606159,c9187838b56452d56d173a971725afd8,UGRJST,23.99,-0.07,1.00,0.00,0.00
959,V,2012,20180801,143633,20180801,0,0,1,0,P,NULL,NULL,NULL,05,NULL,I,K,P,PL,c6ba1e7ce3dcd4b6f79770f48de567b9,5d1ab26529dbed1b185a90920df14ffe,346e2d3e388d834449c9fc64ee1652cc,QZYOUO,10.80,-0.03,1.00,0.00,0.00
